桥垫石141,-33048.21,12450,-136.93,-32266.57,12450,-134.89,-32413.95,13000,-124.28,-33195.58,13000,-126.31,-33048.21,12450,63.07,-32266.57,12450,65.11,-32413.95,13000,75.72,-33195.58,13000,73.69
桥垫石142,-23710.08,12450,-112.65,-22467.75,12450,-109.42,-22615.12,13000,-98.8,-23857.45,13000,-102.03,-23710.08,12450,87.35,-22467.75,12450,90.58,-22615.12,13000,101.2,-23857.45,13000,97.97
桥垫石143,-3931.25,12450,-61.22,-3149.62,12450,-59.19,-3296.99,13000,-48.57,-4078.62,13000,-50.6,-3931.25,12450,138.78,-3149.62,12450,140.81,-3296.99,13000,151.43,-4078.62,13000,149.4
桥垫石144,-13730.08,12450,-86.7,-12487.75,12450,-83.47,-12635.12,13000,-72.85,-13877.45,13000,-76.08,-13730.08,12450,113.3,-12487.75,12450,116.53,-12635.12,13000,127.15,-13877.45,13000,123.92
桥垫石145,-32800.35,11525,-154.78,-32018.72,11525,-152.75,-32166.09,12075,-142.13,-32947.73,12075,-144.16,-32800.35,11525,45.22,-32018.72,11525,47.25,-32166.09,12075,57.87,-32947.73,12075,55.84
桥垫石146,-23462.22,11525,-130.5,-22219.89,11525,-127.27,-22367.27,12075,-116.65,-23609.6,12075,-119.88,-23462.22,11525,69.5,-22219.89,11525,72.73,-22367.27,12075,83.35,-23609.6,12075,80.12
桥垫石147,-3683.4,11525,-79.08,-2901.76,11525,-77.04,-3049.14,12075,-66.43,-3830.77,12075,-68.46,-3683.4,11525,120.92,-2901.76,11525,122.96,-3049.14,12075,133.57,-3830.77,12075,131.54
桥垫石148,-13482.22,11525,-104.55,-12239.89,11525,-101.32,-12387.27,12075,-90.71,-13629.6,12075,-93.94,-13482.22,11525,95.45,-12239.89,11525,98.68,-12387.27,12075,109.29,-13629.6,12075,106.06
桥垫石149,-32539.1,10550,-173.6,-31757.47,10550,-171.57,-31904.84,11100,-160.95,-32686.48,11100,-162.98,-32539.1,10550,26.4,-31757.47,10550,28.43,-31904.84,11100,39.05,-32686.48,11100,37.02
桥垫石150,-23200.97,10550,-149.32,-21958.64,10550,-146.09,-22106.02,11100,-135.48,-23348.35,11100,-138.71,-23200.97,10550,50.68,-21958.64,10550,53.91,-22106.02,11100,64.52,-23348.35,11100,61.29
桥垫石151,-3422.15,10550,-97.9,-2640.51,10550,-95.87,-2787.89,11100,-85.25,-3569.52,11100,-87.28,-3422.15,10550,102.1,-2640.51,10550,104.13,-2787.89,11100,114.75,-3569.52,11100,112.72
桥垫石152,-13220.97,10550,-123.37,-11978.64,10550,-120.14,-12126.02,11100,-109.53,-13368.35,11100,-112.76,-13220.97,10550,76.63,-11978.64,10550,79.86,-12126.02,11100,90.47,-13368.35,11100,87.24
桥垫石153,-32291.25,9625,-191.46,-31509.62,9625,-189.43,-31656.99,10175,-178.81,-32438.62,10175,-180.84,-32291.25,9625,8.54000000000002,-31509.62,9625,10.57,-31656.99,10175,21.19,-32438.62,10175,19.16
桥垫石154,-22953.12,9625,-167.18,-21710.79,9625,-163.95,-21858.16,10175,-153.33,-23100.49,10175,-156.56,-22953.12,9625,32.82,-21710.79,9625,36.05,-21858.16,10175,46.67,-23100.49,10175,43.44
桥垫石155,-3174.29,9625,-115.75,-2392.66,9625,-113.72,-2540.03,10175,-103.1,-3321.67,10175,-105.14,-3174.29,9625,84.25,-2392.66,9625,86.28,-2540.03,10175,96.9,-3321.67,10175,94.86
桥垫石156,-12973.12,9625,-141.23,-11730.79,9625,-138,-11878.16,10175,-127.38,-13120.49,10175,-130.61,-12973.12,9625,58.77,-11730.79,9625,62,-11878.16,10175,72.62,-13120.49,10175,69.39
桥垫石157,-32043.4,8700,-209.31,-31261.76,8700,-207.28,-31409.14,9250,-196.66,-32190.77,9250,-198.7,-32043.4,8700,-9.31,-31261.76,8700,-7.28,-31409.14,9250,3.34,-32190.77,9250,1.30000000000001
桥垫石158,-22705.27,8700,-185.03,-21462.94,8700,-181.8,-21610.31,9250,-171.19,-22852.64,9250,-174.42,-22705.27,8700,14.97,-21462.94,8700,18.2,-21610.31,9250,28.81,-22852.64,9250,25.58
桥垫石159,-2926.44,8700,-133.61,-2144.81,8700,-131.58,-2292.18,9250,-120.96,-3073.81,9250,-122.99,-2926.44,8700,66.39,-2144.81,8700,68.42,-2292.18,9250,79.04,-3073.81,9250,77.01
桥垫石160,-12725.27,8700,-159.09,-11482.94,8700,-155.86,-11630.31,9250,-145.24,-12872.64,9250,-148.47,-12725.27,8700,40.91,-11482.94,8700,44.14,-11630.31,9250,54.76,-12872.64,9250,51.53
桥垫石161,-31782.15,7725,-228.13,-31000.51,7725,-226.1,-31147.89,8275,-215.48,-31929.52,8275,-217.52,-31782.15,7725,-28.13,-31000.51,7725,-26.1,-31147.89,8275,-15.48,-31929.52,8275,-17.52
桥垫石162,-22444.02,7725,-203.85,-21201.69,7725,-200.62,-21349.06,8275,-190.01,-22591.39,8275,-193.24,-22444.02,7725,-3.84999999999999,-21201.69,7725,-0.620000000000005,-21349.06,8275,9.99000000000001,-22591.39,8275,6.75999999999999
桥垫石163,-2665.19,7725,-152.43,-1883.56,7725,-150.4,-2030.93,8275,-139.78,-2812.56,8275,-141.81,-2665.19,7725,47.57,-1883.56,7725,49.6,-2030.93,8275,60.22,-2812.56,8275,58.19
桥垫石164,-12464.02,7725,-177.91,-11221.69,7725,-174.68,-11369.06,8275,-164.06,-12611.39,8275,-167.29,-12464.02,7725,22.09,-11221.69,7725,25.32,-11369.06,8275,35.94,-12611.39,8275,32.71
桥垫石165,-31534.29,6800,-245.99,-30752.66,6800,-243.96,-30900.03,7350,-233.34,-31681.67,7350,-235.37,-31534.29,6800,-45.99,-30752.66,6800,-43.96,-30900.03,7350,-33.34,-31681.67,7350,-35.37
桥垫石166,-22196.16,6800,-221.71,-20953.83,6800,-218.48,-21101.21,7350,-207.86,-22343.54,7350,-211.09,-22196.16,6800,-21.71,-20953.83,6800,-18.48,-21101.21,7350,-7.86000000000001,-22343.54,7350,-11.09
桥垫石167,-2417.34,6800,-170.29,-1635.7,6800,-168.25,-1783.08,7350,-157.64,-2564.71,7350,-159.67,-2417.34,6800,29.71,-1635.7,6800,31.75,-1783.08,7350,42.36,-2564.71,7350,40.33
桥垫石168,-12216.16,6800,-195.76,-10973.83,6800,-192.53,-11121.21,7350,-181.92,-12363.54,7350,-185.15,-12216.16,6800,4.24000000000001,-10973.83,6800,7.47,-11121.21,7350,18.08,-12363.54,7350,14.85
桥垫石169,-31286.44,5875,-263.84,-30504.81,5875,-261.81,-30652.18,6425,-251.2,-31433.81,6425,-253.23,-31286.44,5875,-63.84,-30504.81,5875,-61.81,-30652.18,6425,-51.2,-31433.81,6425,-53.23
桥垫石170,-21948.31,5875,-239.57,-20705.98,5875,-236.34,-20853.35,6425,-225.72,-22095.68,6425,-228.95,-21948.31,5875,-39.57,-20705.98,5875,-36.34,-20853.35,6425,-25.72,-22095.68,6425,-28.95
桥垫石171,-2169.49,5875,-188.14,-1387.85,5875,-186.11,-1535.22,6425,-175.49,-2316.86,6425,-177.52,-2169.49,5875,11.86,-1387.85,5875,13.89,-1535.22,6425,24.51,-2316.86,6425,22.48
桥垫石172,-11968.31,5875,-213.62,-10725.98,5875,-210.39,-10873.35,6425,-199.77,-12115.68,6425,-203,-11968.31,5875,-13.62,-10725.98,5875,-10.39,-10873.35,6425,0.230000000000018,-12115.68,6425,-3
桥垫石173,-31025.19,4900,-282.67,-30243.56,4900,-280.63,-30390.93,5450,-270.02,-31172.56,5450,-272.05,-31025.19,4900,-82.67,-30243.56,4900,-80.63,-30390.93,5450,-70.02,-31172.56,5450,-72.05
桥垫石174,-21687.06,4900,-258.39,-20444.73,4900,-255.16,-20592.1,5450,-244.54,-21834.43,5450,-247.77,-21687.06,4900,-58.39,-20444.73,4900,-55.16,-20592.1,5450,-44.54,-21834.43,5450,-47.77
桥垫石175,-1908.23,4900,-206.96,-1126.6,4900,-204.93,-1273.97,5450,-194.31,-2055.61,5450,-196.34,-1908.23,4900,-6.95999999999998,-1126.6,4900,-4.93000000000001,-1273.97,5450,5.69,-2055.61,5450,3.66
桥垫石176,-11707.06,4900,-232.44,-10464.73,4900,-229.21,-10612.1,5450,-218.59,-11854.43,5450,-221.82,-11707.06,4900,-32.44,-10464.73,4900,-29.21,-10612.1,5450,-18.59,-11854.43,5450,-21.82
桥垫石177,-30777.34,3975,-300.52,-29995.7,3975,-298.49,-30143.08,4525,-287.87,-30924.71,4525,-289.9,-30777.34,3975,-100.52,-29995.7,3975,-98.49,-30143.08,4525,-87.87,-30924.71,4525,-89.9
桥垫石178,-21439.21,3975,-276.24,-20196.88,3975,-273.01,-20344.25,4525,-262.4,-21586.58,4525,-265.63,-21439.21,3975,-76.24,-20196.88,3975,-73.01,-20344.25,4525,-62.4,-21586.58,4525,-65.63
桥垫石179,-1660.38,3975,-224.82,-878.75,3975,-222.78,-1026.12,4525,-212.17,-1807.75,4525,-214.2,-1660.38,3975,-24.82,-878.75,3975,-22.78,-1026.12,4525,-12.17,-1807.75,4525,-14.2
桥垫石180,-11459.21,3975,-250.29,-10216.88,3975,-247.06,-10364.25,4525,-236.45,-11606.58,4525,-239.68,-11459.21,3975,-50.29,-10216.88,3975,-47.06,-10364.25,4525,-36.45,-11606.58,4525,-39.68
桥垫石181,-30529.48,3050,-318.38,-29747.85,3050,-316.34,-29895.22,3600,-305.73,-30676.86,3600,-307.76,-30529.48,3050,-118.38,-29747.85,3050,-116.34,-29895.22,3600,-105.73,-30676.86,3600,-107.76
桥垫石182,-21191.36,3050,-294.1,-19949.02,3050,-290.87,-20096.4,3600,-280.25,-21338.73,3600,-283.48,-21191.36,3050,-94.1,-19949.02,3050,-90.87,-20096.4,3600,-80.25,-21338.73,3600,-83.48
桥垫石183,-1412.53,3050,-242.67,-630.9,3050,-240.64,-778.27,3600,-230.02,-1559.9,3600,-232.06,-1412.53,3050,-42.67,-630.9,3050,-40.64,-778.27,3600,-30.02,-1559.9,3600,-32.06
桥垫石184,-11211.36,3050,-268.15,-9969.02,3050,-264.92,-10116.4,3600,-254.3,-11358.73,3600,-257.53,-11211.36,3050,-68.15,-9969.02,3050,-64.92,-10116.4,3600,-54.3,-11358.73,3600,-57.53
桥垫石185,-30268.23,2075,-337.2,-29486.6,2075,-335.17,-29633.97,2625,-324.55,-30415.61,2625,-326.58,-30268.23,2075,-137.2,-29486.6,2075,-135.17,-29633.97,2625,-124.55,-30415.61,2625,-126.58
桥垫石186,-20930.11,2075,-312.92,-19687.77,2075,-309.69,-19835.15,2625,-299.07,-21077.48,2625,-302.3,-20930.11,2075,-112.92,-19687.77,2075,-109.69,-19835.15,2625,-99.07,-21077.48,2625,-102.3
桥垫石187,-1151.28,2075,-261.49,-369.64,2075,-259.46,-517.02,2625,-248.84,-1298.65,2625,-250.88,-1151.28,2075,-61.49,-369.64,2075,-59.46,-517.02,2625,-48.84,-1298.65,2625,-50.88
桥垫石188,-10950.11,2075,-286.97,-9707.77,2075,-283.74,-9855.15,2625,-273.12,-11097.48,2625,-276.35,-10950.11,2075,-86.97,-9707.77,2075,-83.74,-9855.15,2625,-73.12,-11097.48,2625,-76.35
桥垫石189,-30053.87,1275,-352.64,-29272.24,1275,-350.61,-29419.61,1825,-339.99,-30201.25,1825,-342.02,-30053.87,1275,-152.64,-29272.24,1275,-150.61,-29419.61,1825,-139.99,-30201.25,1825,-142.02
桥垫石190,-20715.75,1275,-328.36,-19473.41,1275,-325.13,-19620.79,1825,-314.51,-20863.12,1825,-317.74,-20715.75,1275,-128.36,-19473.41,1275,-125.13,-19620.79,1825,-114.51,-20863.12,1825,-117.74
桥垫石191,-936.92,1275,-276.94,-155.29,1275,-274.9,-302.66,1825,-264.29,-1084.29,1825,-266.32,-936.92,1275,-76.94,-155.29,1275,-74.9,-302.66,1825,-64.29,-1084.29,1825,-66.32
桥垫石192,-10735.75,1275,-302.41,-9493.41,1275,-299.18,-9640.79,1825,-288.57,-10883.12,1825,-291.8,-10735.75,1275,-102.41,-9493.41,1275,-99.18,-9640.79,1825,-88.57,-10883.12,1825,-91.8
桥垫石193,-29839.52,475,-368.08,-29057.88,475,-366.05,-29205.25,1025,-355.43,-29986.89,1025,-357.47,-29839.52,475,-168.08,-29057.88,475,-166.05,-29205.25,1025,-155.43,-29986.89,1025,-157.47
桥垫石194,-20501.39,475,-343.8,-19259.05,475,-340.57,-19406.43,1025,-329.96,-20648.76,1025,-333.19,-20501.39,475,-143.8,-19259.05,475,-140.57,-19406.43,1025,-129.96,-20648.76,1025,-133.19
桥垫石195,-722.56,475,-292.38,59.07,475,-290.35,-88.3,1025,-279.73,-869.93,1025,-281.76,-722.56,475,-92.38,59.07,475,-90.35,-88.3,1025,-79.73,-869.93,1025,-81.76
桥垫石196,-10521.39,475,-317.86,-9279.05,475,-314.63,-9426.43,1025,-304.01,-10668.76,1025,-307.24,-10521.39,475,-117.86,-9279.05,475,-114.63,-9426.43,1025,-104.01,-10668.76,1025,-107.24
桥橡胶垫0,-32250.71,4297.46,-97.9,200
桥橡胶垫1,-29726.85,750,-162.29,200
桥橡胶垫2,-20150.61,750,-137.39,200
桥橡胶垫3,-19757.2,750,-136.37,200
桥橡胶垫4,-10170.61,750,-111.44,200
桥橡胶垫5,-9777.2,750,-110.42,200
桥橡胶垫6,-200.96,750,-85.52,200
桥橡胶垫7,-29941.21,1550,-146.85,200
桥橡胶垫8,-20364.97,1550,-121.95,200
桥橡胶垫9,-19971.56,1550,-120.93,200
桥橡胶垫10,-10384.97,1550,-96,200
桥橡胶垫11,-9991.56,1550,-94.98,200
桥橡胶垫12,-415.32,1550,-70.08,200
桥橡胶垫13,-30155.57,2350,-131.4,200
桥橡胶垫14,-20579.33,2350,-106.51,200
桥橡胶垫15,-20185.92,2350,-105.48,200
桥橡胶垫16,-10599.33,2350,-80.56,200
桥橡胶垫17,-10205.92,2350,-79.54,200
桥橡胶垫18,-629.68,2350,-54.64,200
桥橡胶垫19,-30416.82,3325,-112.58,200
桥橡胶垫20,-20840.58,3325,-87.69,200
桥橡胶垫21,-20447.17,3325,-86.66,200
桥橡胶垫22,-10860.58,3325,-61.74,200
桥橡胶垫23,-10467.17,3325,-60.71,200
桥橡胶垫24,-890.93,3325,-35.82,200
桥橡胶垫25,-30664.67,4250,-94.73,200
桥橡胶垫26,-21088.43,4250,-69.83,200
桥橡胶垫27,-20695.03,4250,-68.81,200
桥橡胶垫28,-11108.43,4250,-43.88,200
桥橡胶垫29,-10715.03,4250,-42.86,200
桥橡胶垫30,-1138.78,4250,-17.96,200
桥橡胶垫31,-30912.53,5175,-76.87,200
桥橡胶垫32,-21336.28,5175,-51.97,200
桥橡胶垫33,-20942.88,5175,-50.95,200
桥橡胶垫34,-11356.28,5175,-26.03,200
桥橡胶垫35,-10962.88,5175,-25,200
桥橡胶垫36,-1386.64,5175,-0.110000000000014,200
桥橡胶垫37,-31173.78,6150,-58.05,200
桥橡胶垫38,-21597.53,6150,-33.15,200
桥橡胶垫39,-21204.13,6150,-32.13,200
桥橡胶垫40,-11617.53,6150,-7.20999999999998,200
桥橡胶垫41,-11224.13,6150,-6.18000000000001,200
桥橡胶垫42,-1647.89,6150,18.72,200
桥橡胶垫43,-31421.63,7075,-40.2,200
桥橡胶垫44,-21845.39,7075,-15.3,200
桥橡胶垫45,-21451.98,7075,-14.28,200
桥橡胶垫46,-11865.39,7075,10.65,200
桥橡胶垫47,-11471.98,7075,11.67,200
桥橡胶垫48,-1895.74,7075,36.57,200
桥橡胶垫49,-31669.48,8000,-22.34,200
桥橡胶垫50,-22093.24,8000,2.56,200
桥橡胶垫51,-21699.84,8000,3.57999999999998,200
桥橡胶垫52,-12113.24,8000,28.51,200
桥橡胶垫53,-11719.84,8000,29.53,200
桥橡胶垫54,-2143.59,8000,54.43,200
桥橡胶垫55,-31930.73,8975,-3.51999999999998,200
桥橡胶垫56,-22354.49,8975,21.38,200
桥橡胶垫57,-21961.09,8975,22.4,200
桥橡胶垫58,-12374.49,8975,47.33,200
桥橡胶垫59,-11981.09,8975,48.35,200
桥橡胶垫60,-2404.84,8975,73.25,200
桥橡胶垫61,-32178.59,9900,14.34,200
桥橡胶垫62,-22602.34,9900,39.23,200
桥橡胶垫63,-22208.94,9900,40.26,200
桥橡胶垫64,-12622.34,9900,65.18,200
桥橡胶垫65,-12228.94,9900,66.2,200
桥橡胶垫66,-2652.7,9900,91.1,200
桥橡胶垫67,-32426.44,10825,32.19,200
桥橡胶垫68,-22850.2,10825,57.09,200
桥橡胶垫69,-22456.79,10825,58.11,200
桥橡胶垫70,-12870.2,10825,83.04,200
桥橡胶垫71,-12476.79,10825,84.06,200
桥橡胶垫72,-2900.55,10825,108.96,200
桥橡胶垫73,-32687.69,11800,51.01,200
桥橡胶垫74,-23111.45,11800,75.91,200
桥橡胶垫75,-22718.04,11800,76.93,200
桥橡胶垫76,-13131.45,11800,101.86,200
桥橡胶垫77,-12738.04,11800,102.88,200
桥橡胶垫78,-3161.8,11800,127.78,200
桥橡胶垫79,-32935.54,12725,68.87,200
桥橡胶垫80,-23359.3,12725,93.77,200
桥橡胶垫81,-22965.9,12725,94.79,200
桥橡胶垫82,-13379.3,12725,119.71,200
桥橡胶垫83,-12985.9,12725,120.74,200
桥橡胶垫84,-3409.65,12725,145.63,200
桥橡胶垫85,-33183.4,13650,86.72,200
桥橡胶垫86,-23607.15,13650,111.62,200
桥橡胶垫87,-23213.75,13650,112.64,200
桥橡胶垫88,-13627.15,13650,137.57,200
桥橡胶垫89,-13233.75,13650,138.59,200
桥橡胶垫90,-3657.51,13650,163.49,200
桥橡胶垫91,-33444.65,14625,105.54,200
桥橡胶垫92,-23868.4,14625,130.44,200
桥橡胶垫93,-23475,14625,131.47,200
桥橡胶垫94,-13888.4,14625,156.39,200
桥橡胶垫95,-13495,14625,157.41,200
桥橡胶垫96,-3918.76,14625,182.31,200
桥橡胶垫97,-33692.5,15550,123.4,200
桥橡胶垫98,-24116.26,15550,148.3,200
桥橡胶垫99,-23722.85,15550,149.32,200
桥橡胶垫100,-14136.26,15550,174.25,200
桥橡胶垫101,-13742.85,15550,175.27,200
桥橡胶垫102,-4166.61,15550,200.17,200
桥橡胶垫103,-33940.35,16475,141.26,200
桥橡胶垫104,-24364.11,16475,166.15,200
桥橡胶垫105,-23970.71,16475,167.18,200
桥橡胶垫106,-14384.11,16475,192.1,200
桥橡胶垫107,-13990.71,16475,193.12,200
桥橡胶垫108,-4414.46,16475,218.02,200
桥橡胶垫109,-34201.6,17450,160.08,200
桥橡胶垫110,-24625.36,17450,184.97,200
桥橡胶垫111,-24231.96,17450,186,200
桥橡胶垫112,-14645.36,17450,210.92,200
桥橡胶垫113,-14251.96,17450,211.94,200
桥橡胶垫114,-4675.71,17450,236.84,200
桥橡胶垫115,-34449.46,18375,177.93,200
桥橡胶垫116,-24873.21,18375,202.83,200
桥橡胶垫117,-24479.81,18375,203.85,200
桥橡胶垫118,-14893.21,18375,228.78,200
桥橡胶垫119,-14499.81,18375,229.8,200
桥橡胶垫120,-4923.57,18375,254.7,200
桥橡胶垫121,-34697.31,19300,195.79,200
桥橡胶垫122,-25121.07,19300,220.69,200
桥橡胶垫123,-24727.66,19300,221.71,200
桥橡胶垫124,-15141.07,19300,246.63,200
桥橡胶垫125,-14747.66,19300,247.66,200
桥橡胶垫126,-5171.42,19300,272.55,200
桥橡胶垫127,-34911.67,20100,211.23,200
桥橡胶垫128,-25335.43,20100,236.13,200
桥橡胶垫129,-24942.02,20100,237.15,200
桥橡胶垫130,-15355.43,20100,262.08,200
桥橡胶垫131,-14962.02,20100,263.1,200
桥橡胶垫132,-5385.78,20100,288,200
桥橡胶垫133,-35159.52,21025,229.09,200
桥橡胶垫134,-25583.28,21025,253.98,200
桥橡胶垫135,-25189.87,21025,255.01,200
桥橡胶垫136,-15603.28,21025,279.93,200
桥橡胶垫137,-15209.87,21025,280.95,200
桥橡胶垫138,-5633.63,21025,305.85,200
桥橡胶垫139,-35407.37,21950,246.94,200
桥橡胶垫140,-25831.13,21950,271.84,200
桥橡胶垫141,-25437.73,21950,272.86,200
桥橡胶垫142,-15851.13,21950,297.79,200
桥橡胶垫143,-15457.73,21950,298.81,200
桥橡胶垫144,-5881.48,21950,323.71,200
桥橡胶垫145,-35621.73,22750,262.38,200
桥橡胶垫146,-26045.49,22750,287.28,200
桥橡胶垫147,-25652.09,22750,288.3,200
桥橡胶垫148,-16065.49,22750,313.23,200
桥橡胶垫149,-15672.09,22750,314.25,200
桥橡胶垫150,-6095.84,22750,339.15,200
桥橡胶垫151,-35869.59,23675,280.24,200
桥橡胶垫152,-26293.34,23675,305.14,200
桥橡胶垫153,-25899.94,23675,306.16,200
桥橡胶垫154,-16313.34,23675,331.09,200
桥橡胶垫155,-15919.94,23675,332.11,200
桥橡胶垫156,-6343.7,23675,357.01,200
桥橡胶垫157,-36117.44,24600,298.09,200
桥橡胶垫158,-26541.2,24600,322.99,200
桥橡胶垫159,-26147.79,24600,324.02,200
桥橡胶垫160,-16561.2,24600,348.94,200
桥橡胶垫161,-16167.79,24600,349.96,200
桥橡胶垫162,-6591.55,24600,374.86,200
桥橡胶垫163,-36331.8,25400,313.54,200
桥橡胶垫164,-26755.56,25400,338.44,200
桥橡胶垫165,-26362.15,25400,339.46,200
桥橡胶垫166,-16775.56,25400,364.38,200
桥橡胶垫167,-16382.15,25400,365.41,200
桥橡胶垫168,-6805.91,25400,390.3,200
桥橡胶垫169,-36546.16,26200,328.98,200
桥橡胶垫170,-26969.92,26200,353.88,200
桥橡胶垫171,-26576.51,26200,354.9,200
桥橡胶垫172,-16989.92,26200,379.83,200
桥橡胶垫173,-16596.51,26200,380.85,200
桥橡胶垫174,-7020.27,26200,405.75,200
桥橡胶垫175,-36760.52,27000,344.42,200
桥橡胶垫176,-27184.28,27000,369.32,200
桥橡胶垫177,-26790.87,27000,370.34,200
桥橡胶垫178,-17204.28,27000,395.27,200
桥橡胶垫179,-16810.87,27000,396.29,200
桥橡胶垫180,-7234.63,27000,421.19,200
桥防撞墙2,-37108.6,26830.86,1040.13,-37287.9,27500,1053.05,-7368.6,27500,1130.84,-7189.31,26830.86,1117.92,-37108.6,26830.86,1390.13,-37287.9,27500,1403.05,-7368.6,27500,1480.84,-7189.31,26830.86,1467.92
桥防撞墙3,-37087.18,26750.9,1038.59,-37108.6,26830.86,1040.13,-7189.31,26830.86,1117.92,-7167.88,26750.9,1116.38,-37087.18,26750.9,1388.59,-37108.6,26830.86,1390.13,-7189.31,26830.86,1467.92,-7167.88,26750.9,1466.38
桥防撞墙4,-29946.09,100,524.14,-30152.41,870,539,-233.12,870,616.79,-26.79,100,601.93,-29946.09,100,874.14,-30152.41,870,889,-233.12,870,966.79,-26.79,100,951.93
桥防撞墙5,-30152.41,870,539,-30173.84,949.98,540.55,-254.55,949.98,618.34,-233.12,870,616.79,-30152.41,870,889,-30173.84,949.98,890.55,-254.55,949.98,968.34,-233.12,870,966.79
纤维混凝土6,-30173.84,949.98,540.55,-37087.18,26750.9,1038.59,-7167.88,26750.9,1116.38,-254.55,949.98,618.34,-30173.84,949.98,620.55,-37087.18,26750.9,1118.59,-7167.88,26750.9,1196.38,-254.55,949.98,698.34
沥青混凝土6,-30173.84,949.98,620.55,-37087.18,26750.9,1118.59,-7167.88,26750.9,1196.38,-254.55,949.98,698.34,-30173.84,949.98,820.55,-37087.18,26750.9,1318.59,-7167.88,26750.9,1396.38,-254.55,949.98,898.34
桥墩挡块26,-37228.22,27200,147.21,-37308.6,27500,153,-36583.91,27500,154.88,-36503.52,27200,149.09,-37228.22,27200,647.21,-37308.6,27500,653,-36583.91,27500,654.88,-36503.52,27200,649.09
桥墩挡块27,-27972.91,27200,171.27,-28053.3,27500,177.06,-26603.91,27500,180.83,-26523.52,27200,175.04,-27972.91,27200,671.27,-28053.3,27500,677.06,-26603.91,27500,680.83,-26523.52,27200,675.04
桥墩挡块28,-17992.91,27200,197.22,-18073.3,27500,203.01,-16623.91,27500,206.78,-16543.52,27200,200.99,-17992.91,27200,697.22,-18073.3,27500,703.01,-16623.91,27500,706.78,-16543.52,27200,700.99
桥墩挡块29,-8012.91,27200,223.17,-8093.3,27500,228.96,-7389.31,27500,230.79,-7308.92,27200,225,-8012.91,27200,723.17,-8093.3,27500,728.96,-7389.31,27500,730.79,-7308.92,27200,725
桥墩挡块30,-30006.99,250,-373.02,-30087.37,550,-367.23,-29285.03,550,-365.14,-29204.65,250,-370.93,-30006.99,250,126.98,-30087.37,550,132.77,-29285.03,550,134.86,-29204.65,250,129.07
桥墩挡块31,-20648.15,250,-348.69,-20728.54,550,-342.89,-19486.21,550,-339.66,-19405.82,250,-345.46,-20648.15,250,151.31,-20728.54,550,157.11,-19486.21,550,160.34,-19405.82,250,154.54
桥墩挡块32,-10668.15,250,-322.74,-10748.54,550,-316.95,-9506.21,550,-313.72,-9425.82,250,-319.51,-10668.15,250,177.26,-10748.54,550,183.05,-9506.21,550,186.28,-9425.82,250,180.49
桥墩挡块33,-869.33,250,-297.26,-949.71,550,-291.47,-168.08,550,-289.44,-87.69,250,-295.23,-869.33,250,202.74,-949.71,550,208.53,-168.08,550,210.56,-87.69,250,204.77
桥墩挡块34,-35293.52,17275,-46.26,-38033.3,27500,151.11,-37308.6,27500,153,-34568.82,17275,-44.38,-35293.52,17275,453.74,-38033.3,27500,651.11,-37308.6,27500,653,-34568.82,17275,455.62
桥墩挡块35,-35312.7,17250,-46.81,-34562.12,17250,-44.86,-29966.79,100,-375.91,-30717.37,100,-377.87,-35312.7,17250,453.19,-34562.12,17250,455.14,-29966.79,100,124.09,-30717.37,100,122.13
桥墩挡块36,-47.5,100,-298.12,-4642.83,17250,32.93,-3819.78,17250,35.07,775.54,100,-295.98,-47.5,100,201.88,-4642.83,17250,532.93,-3819.78,17250,535.07,775.54,100,204.02
桥墩挡块37,-4649.53,17275,33.41,-7389.31,27500,230.79,-6643.91,27500,232.73,-3904.13,17275,35.35,-4649.53,17275,533.41,-7389.31,27500,730.79,-6643.91,27500,732.73,-3904.13,17275,535.35
3号扩建桥台墩帽2350,-34931.17,17275,-395.32,-37670.95,27500,-197.94,-36583.91,27500,-195.12,-33844.13,17275,-392.49,-34931.17,17275,-45.32,-37670.95,27500,152.06,-36583.91,27500,154.88,-33844.13,17275,-42.49
3号扩建桥台墩帽1350,-35023.61,17620,-738.66,-37590.56,27200,-553.74,-36865.87,27200,-551.85,-34298.92,17620,-736.78,-34931.17,17275,-395.32,-37670.95,27500,-197.94,-36583.91,27500,-195.12,-33844.13,17275,-392.49
3号扩建桥台墩身3500,-35023.61,17620,-3500,-37590.56,27200,-3500,-36865.87,27200,-3500,-34298.92,17620,-3500,-35023.61,17620,-738.66,-37590.56,27200,-553.74,-36865.87,27200,-551.85,-34298.92,17620,-736.78
3号扩建桥台承台1500/-0.0026/-0.02,-35293.52,17275,-5000,-38033.3,27500,-5000,-36583.91,27500,-5000,-33844.13,17275,-5000,-35293.52,17275,-3500,-38033.3,27500,-3500,-36583.91,27500,-3500,-33844.13,17275,-3500
2号扩建桥台墩帽1350,-25043.61,17620,-712.71,-27610.56,27200,-527.79,-26885.87,27200,-525.9,-24318.92,17620,-710.83,-25313.52,17275,-370.32,-28053.3,27500,-172.94,-26603.91,27500,-169.17,-23864.13,17275,-366.55
2号扩建桥台墩身3500,-25043.61,17620,-3500,-27610.56,27200,-3500,-26885.87,27200,-3500,-24318.92,17620,-3500,-25043.61,17620,-712.71,-27610.56,27200,-527.79,-26885.87,27200,-525.9,-24318.92,17620,-710.83
